DATASET,DATASET,DATASET,DATASET,DATASET,RESOURCE,RESOURCE,RESOURCE
Group (Topics),Organization,Tags (comma-separated),Dataset Name,Dataset Description,Resource Name,Resource Description,Resource URL
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para julio 2016 15 18 59,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_07_15_18_59_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para julio 2016 25 14 27,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_07_25_14_27_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para agosto 2016 10 17 25,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_08_10_17_25_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para septiembre 2016 17 15 38,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_09_17_15_38_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para septiembre 2016 25 16 14,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_09_25_16_14_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para octubre 2016 10 16 38,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_10_10_16_38_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para octubre 2016 26 01 50,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_10_26_01_50_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para noviembre 2016 30 04 12,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_11_30_04_12_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para diciembre 2016 10 23 37,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_12_10_23_37_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para diciembre 2016 25 16 42,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2016_12_25_16_42_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para enero 2015 11 17 38,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2017_01_11_17_38_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para enero 2015 28 16 11,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2017_01_28_16_11_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para 2017 03 30 19 05,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2017_03_30_19_05_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Educación,,Planilla del Ministerio de Educación para abril 2015 13 01 10,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_educaci%C3%B3n_2017_04_13_01_10_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para diciembre 2015 10 10 35,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2015_12_10_10_35_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para diciembre 2015 29 10 55,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2015_12_29_10_55_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para enero 2016 26 08 46,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_01_26_08_46_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para febrero 2016 10 13 48,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_02_10_13_48_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para febrero 2016 25 13 03,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_02_25_13_03_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para marzo 2016 14 20 11,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_03_14_20_11_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para abril 2016 25 16 48,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_04_25_16_48_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para mayo 2016 10 20 45,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_05_10_20_45_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para junio 2016 01 00 24,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_06_01_00_24_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para junio 2016 10 23 31,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_06_10_23_31_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para junio 2016 25 14 48,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_06_25_14_48_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para julio 2016 15 19 01,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_07_15_19_01_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para julio 2016 25 14 35,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_07_25_14_35_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para agosto 2016 10 17 42,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_08_10_17_42_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para agosto 2016 25 14 42,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_08_25_14_42_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para septiembre 2016 17 15 42,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_09_17_15_42_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para septiembre 2016 25 16 16,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_09_25_16_16_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para octubre 2016 10 16 42,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_10_10_16_42_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para octubre 2016 26 01 53,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_10_26_01_53_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para noviembre 2016 30 04 14,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_11_30_04_14_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para diciembre 2016 10 23 41,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_12_10_23_41_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para diciembre 2016 25 16 44,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2016_12_25_16_44_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para enero 2015 11 15 23,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2017_01_11_15_23_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para enero 2015 11 17 56,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2017_01_11_17_56_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para enero 2015 28 16 13,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2017_01_28_16_13_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para 2017 03 30 19 09,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2017_03_30_19_09_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Gobierno,,Planilla del Ministerio de Gobierno para abril 2015 13 01 12,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_gobierno_2017_04_13_01_12_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para diciembre 2015 10 10 15,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2015_12_10_10_15_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para diciembre 2015 29 10 48,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2015_12_29_10_48_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para enero 2016 26 08 44,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_01_26_08_44_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para febrero 2016 10 13 45,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_02_10_13_45_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para febrero 2016 25 12 59,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_02_25_12_59_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para marzo 2016 14 20 08,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_03_14_20_08_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para abril 2016 25 16 41,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_04_25_16_41_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para mayo 2016 10 20 40,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_05_10_20_40_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para junio 2016 01 00 22,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_06_01_00_22_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para junio 2016 10 23 29,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_06_10_23_29_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para junio 2016 25 14 46,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_06_25_14_46_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para julio 2016 15 18 59,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_07_15_18_59_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para julio 2016 25 14 29,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_07_25_14_29_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para agosto 2016 10 17 25,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_08_10_17_25_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para agosto 2016 25 14 33,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_08_25_14_33_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para septiembre 2016 17 15 38,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_09_17_15_38_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para septiembre 2016 25 16 15,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_09_25_16_15_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para octubre 2016 10 16 39,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_10_10_16_39_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para octubre 2016 26 01 50,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_10_26_01_50_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para noviembre 2016 30 04 12,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_11_30_04_12_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para diciembre 2016 10 23 37,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_12_10_23_37_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para diciembre 2016 25 16 43,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2016_12_25_16_43_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para enero 2015 11 14 40,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2017_01_11_14_40_.csv
Planilla,Compendio de Planillas,"csv, planilla",Ministerio de Obras Públicas,,Planilla del Ministerio de Obras Públicas para enero 2015 11 17 40,,http://tabulario.s3.amazonaws.com/Data/Compendio%20de%20Planillas%20en%20CSV/contraloria_gob_pa_ministerio_de_obras_p%C3%BAblicas_2017_01_11_17_40_.csv
